,Source,Destination,Total_Stops,airline_IndiGo,airline_Jet Airways,airline_other,info_No info,day,month,dep_hour,dep_minute,arrival_hour,arrival_minute,duration_hours,price
35,4,4,1.0,1,0,0,1,1.0,1.0,0.43478260869565216,0.6363636363636364,0.9130434782608695,0.0,0.29032258064516125,0.05318122773397811
36,3,3,1.0,0,0,1,1,0.7692307692307693,0.6666666666666665,0.6521739130434783,0.09090909090909091,0.8695652173913043,0.36363636363636365,0.12903225806451613,0.03716898383342121
37,3,3,3.0,0,0,0,1,0.6538461538461539,0.6666666666666665,0.6086956521739131,0.2727272727272727,0.6956521739130435,0.8181818181818181,0.03225806451612903,0.057695523002327886
38,2,2,1.0,0,1,0,1,0.19230769230769232,0.0,0.30434782608695654,0.0,0.5652173913043478,0.2727272727272727,0.16129032258064516,0.22463441925070415
39,4,4,1.0,0,1,0,1,0.07692307692307693,1.0,0.30434782608695654,0.09090909090909091,0.8260869565217391,0.0,0.32258064516129037,0.16931822566331844
40,4,4,1.0,0,0,1,1,0.7692307692307693,0.6666666666666665,0.30434782608695654,0.09090909090909091,0.7826086956521738,0.18181818181818182,0.32258064516129037,0.10143660051702184
41,2,2,1.0,0,0,0,1,0.5384615384615385,0.0,0.2608695652173913,0.8181818181818181,0.6521739130434783,0.2727272727272727,0.22580645161290322,0.08944992476174553
42,4,4,1.0,0,1,0,0,0.6538461538461539,0.6666666666666665,0.8695652173913043,1.0,0.8260869565217391,0.0,0.6774193548387097,0.13650920221727778
43,2,2,3.0,0,0,1,1,0.19230769230769232,0.6666666666666665,0.4782608695652174,0.18181818181818182,0.5652173913043478,1.0,0.03225806451612903,0.020886653891168182
44,4,4,1.0,0,0,1,1,0.7692307692307693,0.0,0.3913043478260869,0.0,0.9130434782608695,0.0,0.3548387096774194,0.14537059663292734
45,2,2,3.0,0,0,1,0,0.8846153846153847,0.0,0.21739130434782608,0.8181818181818181,0.34782608695652173,0.6363636363636364,0.03225806451612903,0.02273867246279886
46,2,2,3.0,1,0,0,1,1.0,0.6666666666666665,0.17391304347826086,0.0,0.2608695652173913,0.9090909090909091,0.03225806451612903,0.028088948336398595
47,0,0,3.0,0,0,0,1,0.07692307692307693,0.6666666666666665,0.4782608695652174,0.7272727272727273,0.5652173913043478,1.0,0.03225806451612903,0.037400486154875054
48,3,3,1.0,0,0,0,1,0.5384615384615385,0.6666666666666665,0.8260869565217391,0.0,0.4782608695652174,0.09090909090909091,0.4838709677419355,0.056049284271989505
49,4,4,2.0,0,1,0,0,1.0,1.0,1.0,0.09090909090909091,0.8260869565217391,0.0,0.5806451612903226,0.1207799055984978
50,4,4,3.0,0,1,0,0,0.3076923076923077,0.0,0.4782608695652174,0.0,0.6086956521739131,0.2727272727272727,0.06451612903225806,0.07000372975962342
51,3,3,1.0,0,1,0,1,0.0,0.6666666666666665,0.3913043478260869,0.6363636363636364,0.43478260869565216,1.0,0.7741935483870968,0.1332681697169241
52,2,2,3.0,1,0,0,1,0.8846153846153847,0.0,0.9565217391304348,0.36363636363636365,0.043478260869565216,0.18181818181818182,0.03225806451612903,0.03367072653145216
53,2,2,3.0,1,0,0,1,0.6538461538461539,1.0,0.9130434782608695,0.2727272727272727,0.0,0.2727272727272727,0.06451612903225806,0.028088948336398595
54,2,2,3.0,0,0,1,1,0.07692307692307693,0.33333333333333326,1.0,1.0,0.08695652173913043,0.8181818181818181,0.03225806451612903,0.035034017980013626
55,3,3,1.0,0,1,0,1,0.8846153846153847,0.0,0.8260869565217391,0.8181818181818181,0.5217391304347826,0.0,0.4838709677419355,0.16040538628734582
56,2,2,2.0,0,0,0,1,0.0,0.0,0.34782608695652173,0.9090909090909091,1.0,1.0,0.4516129032258065,0.2004552878988592
57,0,0,3.0,0,0,1,1,0.19230769230769232,0.0,0.30434782608695654,0.09090909090909091,0.3913043478260869,0.36363636363636365,0.03225806451612903,0.07273031265674636
58,4,4,1.0,0,0,1,1,0.19230769230769232,0.6666666666666665,0.8260869565217391,0.0,0.043478260869565216,0.5454545454545454,0.16129032258064516,0.08120586986997286
59,1,1,1.0,0,0,1,1,0.19230769230769232,0.0,0.6521739130434783,0.7272727272727273,0.6956521739130435,0.8181818181818181,0.7741935483870968,0.1367921494990547
60,3,3,1.0,0,0,0,1,0.19230769230769232,1.0,0.3913043478260869,0.45454545454545453,0.9130434782608695,0.9090909090909091,0.3548387096774194,0.08497421321363806
61,4,4,1.0,0,0,0,1,0.07692307692307693,0.33333333333333326,0.2608695652173913,0.09090909090909091,0.3913043478260869,0.45454545454545453,0.8387096774193549,0.04318804419122092
62,4,4,1.0,0,0,1,1,0.07692307692307693,1.0,0.34782608695652173,0.8181818181818181,0.8260869565217391,0.0,0.29032258064516125,0.13845124946947385
63,4,4,1.0,1,0,0,1,0.5384615384615385,0.6666666666666665,0.6521739130434783,0.0,0.043478260869565216,0.5454545454545454,0.29032258064516125,0.06986225611873496
64,0,0,3.0,0,0,1,1,0.8846153846153847,0.6666666666666665,0.30434782608695654,0.09090909090909091,0.3913043478260869,0.36363636363636365,0.03225806451612903,0.024796470875721833
65,4,4,1.0,1,0,0,1,0.8846153846153847,1.0,0.43478260869565216,0.6363636363636364,0.9130434782608695,0.0,0.29032258064516125,0.05318122773397811
66,2,2,3.0,0,0,1,1,0.8846153846153847,0.33333333333333326,0.3913043478260869,0.8181818181818181,0.5217391304347826,0.6363636363636364,0.03225806451612903,0.046866358854320736
67,1,1,3.0,0,0,0,1,0.19230769230769232,0.6666666666666665,0.5652173913043478,1.0,0.6521739130434783,0.45454545454545453,0.0,0.023999073990714184
68,4,4,2.0,0,0,0,1,0.7692307692307693,0.6666666666666665,0.21739130434782608,1.0,0.8260869565217391,0.2727272727272727,0.3870967741935484,0.1170630072151557
69,0,0,3.0,1,0,0,1,0.42307692307692313,0.0,0.5652173913043478,0.36363636363636365,0.6521739130434783,0.6363636363636364,0.03225806451612903,0.05836430748652785
70,1,1,3.0,0,1,0,1,0.0,1.0,0.30434782608695654,0.09090909090909091,0.34782608695652173,0.5454545454545454,0.0,0.05040319987653209
71,2,2,1.0,0,1,0,0,0.3076923076923077,0.0,0.21739130434782608,0.8181818181818181,0.34782608695652173,0.2727272727272727,0.8064516129032258,0.09485164559566833
72,4,4,1.0,0,0,1,0,0.8846153846153847,1.0,0.4782608695652174,0.7272727272727273,0.8260869565217391,0.0,0.1935483870967742,0.11616272040950187
73,4,4,2.0,0,1,0,1,0.8846153846153847,1.0,1.0,0.09090909090909091,0.5217391304347826,0.6363636363636364,0.3870967741935484,0.1422453152933006
74,4,4,1.0,1,0,0,1,0.7692307692307693,0.0,0.21739130434782608,0.09090909090909091,0.43478260869565216,0.09090909090909091,0.12903225806451613,0.06602960657466593
75,2,2,3.0,0,0,1,1,0.3076923076923077,0.0,0.3913043478260869,0.9090909090909091,0.5217391304347826,0.6363636363636364,0.03225806451612903,0.07049245688269262
76,2,2,3.0,0,0,1,1,0.07692307692307693,0.33333333333333326,0.4782608695652174,0.7272727272727273,0.6086956521739131,0.5454545454545454,0.03225806451612903,0.027510192532764006
77,1,1,3.0,1,0,0,1,0.07692307692307693,0.33333333333333326,0.2608695652173913,0.45454545454545453,0.30434782608695654,1.0,0.0,0.029452239784960064
78,4,4,1.0,0,1,0,0,0.5384615384615385,1.0,0.7391304347826086,0.5454545454545454,0.5217391304347826,0.6363636363636364,0.5806451612903226,0.10935912440677531
79,0,0,3.0,0,0,1,0,0.7692307692307693,0.0,0.34782608695652173,0.36363636363636365,0.43478260869565216,0.6363636363636364,0.03225806451612903,0.02023073064704899
80,3,3,1.0,0,1,0,0,0.3076923076923077,1.0,0.9130434782608695,0.18181818181818182,0.5217391304347826,0.0,0.4193548387096774,0.11684436613378263
81,2,2,3.0,0,1,0,1,0.8846153846153847,0.0,0.8260869565217391,1.0,0.9565217391304348,0.6363636363636364,0.03225806451612903,0.07035098324180418
82,3,3,1.0,0,1,0,1,0.19230769230769232,0.6666666666666665,0.2608695652173913,0.5454545454545454,0.17391304347826086,0.7272727272727273,0.6774193548387097,0.15667562666392293
83,4,4,1.0,1,0,0,1,1.0,1.0,0.4782608695652174,0.45454545454545453,0.9130434782608695,0.0,0.25806451612903225,0.05318122773397811
84,4,4,1.0,0,0,1,1,0.6538461538461539,0.6666666666666665,0.3913043478260869,0.0,0.8260869565217391,0.0,0.29032258064516125,0.10852314380152533
85,2,2,1.0,0,1,0,0,0.19230769230769232,0.0,0.6086956521739131,0.09090909090909091,0.4782608695652174,0.45454545454545453,0.6451612903225806,0.15373040268542693
86,4,4,1.0,1,0,0,1,0.8846153846153847,1.0,0.08695652173913043,0.0,0.30434782608695654,0.45454545454545453,0.12903225806451613,0.04986302779313982
87,4,4,2.0,0,1,0,1,0.19230769230769232,1.0,0.3913043478260869,0.7272727272727273,0.17391304347826086,0.45454545454545453,0.5483870967741935,0.14475325710905046
88,3,3,1.0,0,1,0,0,0.0,0.33333333333333326,0.34782608695652173,0.45454545454545453,0.8695652173913043,0.8181818181818181,0.3548387096774194,0.06822887862847736
89,3,3,1.0,0,1,0,0,0.8846153846153847,0.6666666666666665,0.8695652173913043,0.45454545454545453,0.6086956521739131,0.45454545454545453,0.5483870967741935,0.11503093128239425
90,4,4,1.0,0,0,1,1,1.0,0.6666666666666665,0.5652173913043478,0.2727272727272727,0.9565217391304348,0.5454545454545454,0.25806451612903225,0.10143660051702184
91,4,4,1.0,0,0,1,1,0.19230769230769232,0.0,0.08695652173913043,0.2727272727272727,0.5652173913043478,0.36363636363636365,0.32258064516129037,0.19675125075559785
92,2,2,1.0,0,1,0,1,0.42307692307692313,0.0,0.6956521739130435,1.0,0.43478260869565216,0.45454545454545453,0.5161290322580645,0.15508083289390762
93,4,4,2.0,0,0,0,1,0.19230769230769232,0.0,0.21739130434782608,1.0,0.8260869565217391,0.2727272727272727,0.3870967741935484,0.1541934073283346
94,3,3,3.0,0,0,0,1,0.7692307692307693,0.33333333333333326,0.8695652173913043,0.8181818181818181,1.0,0.36363636363636365,0.03225806451612903,0.04013993029207877
95,0,0,3.0,1,0,0,1,0.7692307692307693,1.0,0.21739130434782608,0.2727272727272727,0.30434782608695654,0.7272727272727273,0.03225806451612903,0.02290586858384885
96,2,2,3.0,0,0,1,0,0.5384615384615385,0.6666666666666665,0.21739130434782608,1.0,0.34782608695652173,0.6363636363636364,0.03225806451612903,0.019266137640991342
97,2,2,3.0,0,1,0,0,0.07692307692307693,1.0,0.8260869565217391,0.9090909090909091,0.9565217391304348,0.9090909090909091,0.06451612903225806,0.06069219194114697
98,1,1,3.0,0,1,0,1,0.6538461538461539,1.0,0.30434782608695654,0.09090909090909091,0.34782608695652173,0.5454545454545454,0.0,0.0807814489473075
99,4,4,2.0,0,1,0,1,0.42307692307692313,1.0,0.8695652173913043,0.0,0.5217391304347826,0.6363636363636364,0.4838709677419355,0.16129281185291885
100,3,3,1.0,0,1,0,1,0.5384615384615385,0.6666666666666665,0.34782608695652173,0.45454545454545453,0.8695652173913043,0.8181818181818181,0.3548387096774194,0.16747906833176854
101,3,3,1.0,0,1,0,1,0.3076923076923077,1.0,0.8695652173913043,0.0,0.34782608695652173,0.2727272727272727,0.3548387096774194,0.16951114426452998
102,4,4,1.0,0,1,0,0,0.8846153846153847,1.0,0.8695652173913043,1.0,0.17391304347826086,0.45454545454545453,0.1935483870967742,0.10935912440677531
103,3,3,1.0,0,0,0,1,0.42307692307692313,0.6666666666666665,0.6086956521739131,0.6363636363636364,0.6086956521739131,0.6363636363636364,0.7419354838709677,0.061335253945185395
104,2,2,3.0,0,0,0,1,0.0,0.6666666666666665,0.2608695652173913,0.18181818181818182,0.34782608695652173,1.0,0.03225806451612903,0.056100729232312574
105,4,4,2.0,0,1,0,0,0.6538461538461539,0.6666666666666665,0.8260869565217391,0.5454545454545454,0.17391304347826086,0.45454545454545453,0.22580645161290322,0.14494617571026197
106,4,4,1.0,0,0,1,1,1.0,0.0,0.4782608695652174,0.7272727272727273,0.7826086956521738,0.9090909090909091,0.1935483870967742,0.1242653016603861
107,4,4,1.0,0,0,1,1,1.0,0.0,0.17391304347826086,0.8181818181818181,0.8260869565217391,0.2727272727272727,0.4193548387096774,0.07478811106966933
108,4,4,2.0,0,0,0,1,0.3076923076923077,0.6666666666666665,0.5217391304347826,1.0,0.8260869565217391,0.2727272727272727,0.935483870967742,0.1265160186745206
109,4,4,2.0,0,1,0,1,0.8846153846153847,0.6666666666666665,1.0,0.09090909090909091,0.8260869565217391,0.0,0.5806451612903226,0.171954779879876
110,2,2,1.0,0,1,0,1,0.6538461538461539,0.0,0.6086956521739131,0.09090909090909091,0.21739130434782608,0.09090909090909091,0.4516129032258065,0.15171118799274624
111,2,2,3.0,1,0,0,1,0.42307692307692313,0.33333333333333326,0.7826086956521738,1.0,0.9130434782608695,0.9090909090909091,0.03225806451612903,0.05171504636477049
112,3,3,1.0,0,0,1,1,0.42307692307692313,0.6666666666666665,0.8695652173913043,0.36363636363636365,0.3913043478260869,0.09090909090909091,0.3548387096774194,0.09823415173691047
113,4,4,1.0,0,1,0,1,0.19230769230769232,0.0,0.7826086956521738,0.2727272727272727,0.17391304347826086,0.45454545454545453,0.29032258064516125,0.19632682983293248
114,4,4,1.0,0,0,1,1,1.0,1.0,0.30434782608695654,0.0,0.5217391304347826,1.0,0.12903225806451613,0.045297287564466965
115,4,4,1.0,0,0,1,1,0.6538461538461539,0.6666666666666665,0.30434782608695654,0.09090909090909091,0.9565217391304348,0.5454545454545454,0.4516129032258065,0.1104651910537214
116,4,4,1.0,0,0,0,1,0.19230769230769232,0.0,0.7391304347826086,0.36363636363636365,0.3913043478260869,0.45454545454545453,0.4838709677419355,0.14041901920183145
117,4,4,1.0,0,0,1,1,0.07692307692307693,0.0,0.6521739130434783,0.45454545454545453,0.043478260869565216,0.6363636363636364,0.29032258064516125,0.17218628220132984
118,2,2,3.0,0,0,1,1,0.42307692307692313,1.0,0.30434782608695654,0.0,0.3913043478260869,0.7272727272727273,0.03225806451612903,0.03741334739495582
119,4,4,1.0,0,1,0,1,0.3076923076923077,0.6666666666666665,0.30434782608695654,0.09090909090909091,0.8260869565217391,0.0,0.32258064516129037,0.17742080691420267
120,2,2,3.0,0,0,1,1,0.3076923076923077,0.33333333333333326,0.21739130434782608,1.0,0.34782608695652173,0.6363636363636364,0.03225806451612903,0.02844906305866011
121,1,1,3.0,0,0,0,1,0.07692307692307693,0.6666666666666665,0.6521739130434783,0.0,0.6956521739130435,0.45454545454545453,0.0,0.017246922948310674
122,3,3,1.0,0,1,0,0,0.19230769230769232,0.6666666666666665,0.8695652173913043,0.0,0.43478260869565216,0.09090909090909091,0.4193548387096774,0.10165524159839491
123,4,4,1.0,0,0,0,1,0.0,0.0,1.0,0.0,0.8260869565217391,0.2727272727272727,0.6129032258064516,0.3301608941134104
124,0,0,3.0,1,0,0,1,0.42307692307692313,0.6666666666666665,0.21739130434782608,0.2727272727272727,0.30434782608695654,0.7272727272727273,0.03225806451612903,0.02290586858384885
125,3,3,2.0,0,0,0,1,0.7692307692307693,0.6666666666666665,0.5217391304347826,0.0,0.4782608695652174,0.18181818181818182,0.7096774193548387,0.11468367780021349
126,3,3,1.0,0,1,0,1,0.42307692307692313,1.0,0.6086956521739131,0.09090909090909091,0.34782608695652173,0.2727272727272727,0.5483870967741935,0.1451390943114735
127,3,3,1.0,0,1,0,1,0.19230769230769232,0.6666666666666665,0.8695652173913043,0.0,0.5217391304347826,0.0,0.4838709677419355,0.16242460098002648
128,2,2,3.0,1,0,0,1,0.8846153846153847,1.0,0.17391304347826086,0.0,0.2608695652173913,0.9090909090909091,0.03225806451612903,0.028088948336398595
129,0,0,3.0,1,0,0,1,0.07692307692307693,1.0,0.6086956521739131,0.8181818181818181,0.7391304347826086,0.09090909090909091,0.03225806451612903,0.02363895926845266
130,2,2,1.0,0,0,0,1,0.7692307692307693,0.0,0.4782608695652174,0.9090909090909091,0.8260869565217391,0.9090909090909091,0.22580645161290322,0.053669954857047314
131,4,4,1.0,0,1,0,0,0.5384615384615385,1.0,0.4782608695652174,0.5454545454545454,0.17391304347826086,0.45454545454545453,0.4838709677419355,0.10935912440677531
132,4,4,3.0,0,0,1,1,0.42307692307692313,0.6666666666666665,0.6086956521739131,0.7272727272727273,0.7391304347826086,0.9090909090909091,0.06451612903225806,0.0573225470399856
133,3,3,3.0,1,0,0,1,0.5384615384615385,1.0,0.8695652173913043,0.45454545454545453,1.0,0.18181818181818182,0.03225806451612903,0.03916247604594035
134,4,4,1.0,0,0,1,1,0.7692307692307693,0.6666666666666665,0.4782608695652174,0.5454545454545454,0.043478260869565216,0.5454545454545454,0.4193548387096774,0.15829614291409977
135,4,4,2.0,0,1,0,1,0.6538461538461539,0.6666666666666665,0.8260869565217391,0.18181818181818182,0.8260869565217391,0.0,0.7096774193548387,0.171954779879876
136,4,4,2.0,0,1,0,1,0.19230769230769232,1.0,0.2608695652173913,0.8181818181818181,0.17391304347826086,0.45454545454545453,0.6451612903225806,0.14940902601828868
137,4,4,2.0,0,0,0,1,1.0,1.0,0.9565217391304348,0.0,0.8260869565217391,0.2727272727272727,0.6451612903225806,0.11166128638123288
138,2,2,3.0,0,1,0,0,0.8846153846153847,0.6666666666666665,0.2608695652173913,0.0,0.34782608695652173,0.8181818181818181,0.03225806451612903,0.029207876223425463
139,4,4,1.0,0,1,0,1,0.07692307692307693,0.0,0.34782608695652173,0.0,0.7826086956521738,0.9090909090909091,0.29032258064516125,0.19632682983293248
140,4,4,1.0,0,0,1,1,0.3076923076923077,0.33333333333333326,0.7391304347826086,0.5454545454545454,0.043478260869565216,0.5454545454545454,0.22580645161290322,0.14479184082929275
141,3,3,1.0,0,0,1,1,0.19230769230769232,1.0,1.0,0.5454545454545454,0.30434782608695654,0.8181818181818181,0.22580645161290322,0.06336732987794683
142,4,4,1.0,1,0,0,1,0.5384615384615385,1.0,0.08695652173913043,0.0,0.30434782608695654,0.45454545454545453,0.12903225806451613,0.04986302779313982
143,4,4,1.0,1,0,0,1,0.3076923076923077,1.0,0.30434782608695654,0.6363636363636364,0.6956521739130435,0.18181818181818182,0.22580645161290322,0.0602291872982393
144,4,4,1.0,0,0,1,1,0.7692307692307693,0.6666666666666665,0.5652173913043478,0.09090909090909091,0.0,1.0,0.32258064516129037,0.09937880210409887
145,3,3,1.0,0,1,0,0,0.7692307692307693,0.6666666666666665,0.8695652173913043,0.0,1.0,0.6363636363636364,0.8387096774193549,0.11684436613378263
146,4,4,2.0,0,1,0,0,0.07692307692307693,1.0,0.8695652173913043,0.0,0.17391304347826086,0.45454545454545453,0.22580645161290322,0.17438555425514127
147,4,4,1.0,0,0,0,1,0.07692307692307693,0.33333333333333326,0.5217391304347826,0.5454545454545454,0.3913043478260869,0.45454545454545453,0.6129032258064516,0.04318804419122092
148,4,4,1.0,1,0,0,1,0.8846153846153847,1.0,0.6521739130434783,0.18181818181818182,0.8695652173913043,0.0,0.0967741935483871,0.05643512147441257
149,4,4,1.0,0,0,1,1,0.3076923076923077,1.0,0.5217391304347826,0.9090909090909091,0.9130434782608695,0.0,0.22580645161290322,0.06747006546371201
150,3,3,3.0,0,0,1,1,0.07692307692307693,0.33333333333333326,0.9565217391304348,0.36363636363636365,0.0,0.7272727272727273,0.03225806451612903,0.027188661530744795
151,4,4,2.0,0,1,0,0,0.7692307692307693,0.0,0.7826086956521738,0.45454545454545453,0.7826086956521738,0.9090909090909091,0.7419354838709677,0.09660077424665287
152,2,2,3.0,0,0,1,1,1.0,1.0,0.4782608695652174,0.7272727272727273,0.6086956521739131,0.5454545454545454,0.03225806451612903,0.027510192532764006
153,3,3,1.0,0,1,0,1,0.42307692307692313,0.6666666666666665,0.34782608695652173,0.45454545454545453,0.8695652173913043,0.8181818181818181,0.3548387096774194,0.16747906833176854
154,3,3,1.0,0,1,0,0,0.8846153846153847,0.6666666666666665,0.8695652173913043,0.0,0.34782608695652173,0.2727272727272727,0.3548387096774194,0.08780368603140715
155,3,3,2.0,0,0,0,1,0.3076923076923077,0.6666666666666665,0.34782608695652173,0.36363636363636365,0.30434782608695654,1.0,0.7096774193548387,0.11495376384190964
156,4,4,2.0,0,1,0,1,1.0,1.0,0.8695652173913043,0.0,0.5217391304347826,0.6363636363636364,0.4838709677419355,0.16129281185291885
157,2,2,3.0,1,0,0,1,0.07692307692307693,0.0,0.7826086956521738,1.0,0.9130434782608695,0.8181818181818181,0.03225806451612903,0.0912633596131339
158,3,3,1.0,0,1,0,0,0.42307692307692313,0.6666666666666665,0.6956521739130435,0.5454545454545454,0.7826086956521738,0.2727272727272727,0.7741935483870968,0.11684436613378263
159,4,4,1.0,0,1,0,1,0.19230769230769232,0.0,0.08695652173913043,0.2727272727272727,0.17391304347826086,0.45454545454545453,0.8064516129032258,0.19632682983293248
160,3,3,1.0,0,1,0,0,0.0,0.6666666666666665,0.3913043478260869,0.6363636363636364,0.6086956521739131,0.45454545454545453,0.8709677419354839,0.09716666881020668
161,2,2,3.0,1,0,0,1,0.8846153846153847,0.0,0.0,0.7272727272727273,0.13043478260869565,0.45454545454545453,0.03225806451612903,0.03881522256375959
162,3,3,1.0,0,0,0,1,0.3076923076923077,1.0,0.5217391304347826,0.0,0.5652173913043478,0.2727272727272727,0.7741935483870968,0.07591990019677697
163,4,4,1.0,1,0,0,1,0.3076923076923077,0.6666666666666665,0.2608695652173913,0.9090909090909091,0.6956521739130435,0.18181818181818182,0.25806451612903225,0.0602291872982393
164,4,4,1.0,0,0,1,1,0.42307692307692313,1.0,0.34782608695652173,0.8181818181818181,0.5652173913043478,0.2727272727272727,0.0967741935483871,0.0450786464830939
165,4,4,1.0,0,1,0,0,1.0,0.6666666666666665,0.5652173913043478,0.0,0.17391304347826086,0.45454545454545453,0.4516129032258065,0.14326135325968128
